"_id","_index","_score",auteur,contenu,langue,score,sentiment,titre
"EnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"video absolutely amazing",hu,"0.6",positif,"Post 246a39f2"
"E3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"can not stop watch captivate",en,0,neutre,"Post 5748c048"
"FHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve really outdo one",en,"0.2",positif,"Post 3f081a0b"
"FXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"thank share valuable content",en,0,neutre,"Post 7e28625e"
"FnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"creativity know bound",en,0,neutre,"Post c24f8d15"
"F3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I ve learn much video thank",en,"0.2",positif,"Post 3af3741a"
"GHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"every second video worth",en,"0.15",positif,"Post 761f5c6e"
"GXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re true talent keep",fr,"0.35",positif,"Post 347ad197"
"GnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"deserve way view like",af,0,neutre,"Post 055017df"
"G3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m subscribe right can not miss future content",en,"0.143",positif,"Post 106d04a4"
"HHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"passion really shine video",en,"0.2",positif,"Post 90177410"
"HXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve get new fan",cy,"0.136",positif,"Post 72168fab"
"HnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"quality content I ve look",it,0,neutre,"Post 6894a548"
"H3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"bravo well do",it,0,neutre,"Post 0cea77bf"
"IHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"make look easy know",af,"0.433",positif,"Post 4bceac70"
"IXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post include great moment comedy archive",en,"0.8",positif,"Post 000bfb01"
"InVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post like symphony laughter feed",en,0,neutre,"Post 3aa464cd"
"I3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re curator instagram comedy museum",en,0,neutre,"Post d0fa0a33"
"JHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post lol end day",es,"0.8",positif,"Post 7406bee3"
"JXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"humor compass point laughter",en,0,neutre,"Post c7985aae"
"JnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re mvp valuable pranker instagram humor",af,0,neutre,"Post 9933440a"
"J3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post turn day around like comedy uturn",en,0,neutre,"Post c27a6a18"
"KHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"account amusement park instagram",en,0,neutre,"Post d09f0097"
"KXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post comedy award show",en,0,neutre,"Post f4b8c541"
"KnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"instagram funniest person alive award would go",en,"0.1",neutre,"Post 3f74cf78"
"K3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post funniest thing since dad joke",en,0,neutre,"Post c08f0f5e"
"LHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post like comedy miracle feed",en,0,neutre,"Post 0f762c84"
"LXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re reign champion instagram humor",en,0,neutre,"Post c7cb47f8"
"LnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post like laughter potion soul",fr,0,neutre,"Post 3d3f7d47"
"L3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"humor rocket fuel funny bone",sv,"0.25",positif,"Post 168453c5"
"MHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"teach funny instagram masterclass",en,"0.25",positif,"Post 9b4a8c6f"
"MXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post reallife emoji",en,0,neutre,"Post 54043875"
"MnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re comedy rockstar instagram",en,0,neutre,"Post 6f36bc49"
"M3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post secret recipe instant smile",ro,"-0.033",neutre,"Post f05e95cc"
"NHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"laughter crime you d prime suspect",fr,0,neutre,"Post fdace025"
"NXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion often discourage critical thinking question",en,0,neutre,"Post 133a5090"
"NnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious institution exploit fear death control follower",en,0,neutre,"Post 9a7773ba"
"N3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion lead division conflict religious group",en,0,neutre,"Post 9faeafe5"
"OHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m skeptical religious claim power faith heal",en,"-0.25",negatif,"Post c43f3056"
"OXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion sometimes promote fear explore secular nonreligious worldview",en,0,neutre,"Post c2d27ec5"
"OnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious leader wield significant political power influence",en,"0.125",positif,"Post bcae9ae8"
"O3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m concerned historical use religion justify colonialism imperialism",en,0,neutre,"Post e16ac502"
"PHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion perpetuate harmful stereotype prejudice",ro,0,neutre,"Post d8f2b795"
"PXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious teaching suppress women autonomy reproductive right",en,"0.143",positif,"Post 803f619a"
"PnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion sometimes foster fear cultural diversity pluralism",en,"0.1",neutre,"Post fcb9837b"
"P3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious institution prioritize financial interest spiritual wellbeing",it,0,neutre,"Post 9ad23ad2"
"QHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m critical historical role religion persecute individual unconventional belief",it,0,neutre,"Post a722392a"
"QXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion lead sense moral absolutism inflexibility",en,0,neutre,"Post e3b2cfca"
"QnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious belief use justify environmental degradation",fr,0,neutre,"Post 6771fa45"
"Q3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion often discourage acceptance scientific theory challenge religious dogma",en,0,neutre,"Post d1fa840f"
"RHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m concerned historical silence dissent within religious community",en,0,neutre,"Post e312f120"
"RXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion sometimes promote fear secularism separation church state",en,0,neutre,"Post 123ff1ac"
"RnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious leader exploit follower fear hell damnation",en,0,neutre,"Post bc53b6dc"
"R3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m skeptical religious claim supernatural origin religious text",en,"-0.083",neutre,"Post ee518f70"
"SHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion discourage critical examination religious history origin",en,0,neutre,"Post e61a1445"
"SXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion foster sense divisiveness we versus mentality",af,0,neutre,"Post 40daaa87"
"SnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious institution wield significant political influence detriment secular governance",en,"0.125",positif,"Post aec48aea"
"S3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m skeptical religious claim divine revelation prophetic vision",en,"-0.25",negatif,"Post 05c183ab"
"THVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion sometimes promote fear interfaith dialogue cooperation",en,0,neutre,"Post 560db73f"
"TXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious leader use emotional manipulation maintain control follower",en,0,neutre,"Post 580b8066"
"TnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m concerned historical persecution religious minority heretic",en,0,neutre,"Post d1f2cf39"
"T3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religion lead suppression scientific inquiry advancement",it,0,neutre,"Post c8400890"
"UHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"religious teaching perpetuate sense moral superiority among believer",en,0,neutre,"Post 5305bcc4"
"UXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m impressed dedication craft",it,1,positif,"Post 511b2faa"
"UnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"edit video point",it,0,neutre,"Post c4e3461a"
"U3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"love attention detail work",en,"0.5",positif,"Post 2ec4f93f"
"VHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"video brighten day thank",en,0,neutre,"Post f3449a3c"
"VXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve earn like comment",en,0,neutre,"Post 15cc1407"
"VnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"personality really make video enjoyable",en,"0.35",positif,"Post e2815143"
"V3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"can not wait see come next",en,0,neutre,"Post 06cafc42"
"WHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"video masterpiece",es,0,neutre,"Post 21335697"
"WXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re inspiration we",en,0,neutre,"Post bd0e9ae6"
"WnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"channel deserve go viral",it,0,neutre,"Post 29c78028"
"W3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"deserve award",af,0,neutre,"Post 69b8a7f9"
"XHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I ve share friend",sq,0,neutre,"Post e4fddddd"
"XXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve get unique authentic style",fr,"0.438",positif,"Post 8adc9d0e"
"XnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"dedication quality evident",it,"0.25",positif,"Post 02027bdc"
"X3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"video gamechanger",nl,"0.3",positif,"Post 364ee69d"
"YHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re true professional",fr,"0.225",positif,"Post 5ced2875"
"YXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m awe talent",af,0,neutre,"Post c416ffa2"
"YnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"hard work really pay",en,"-0.046",neutre,"Post d7a82f37"
"Y3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"exploitation economic disparity political populism deepen social division",it,"0.078",neutre,"Post 038966f6"
"ZHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"suppression public protest civil disobedience limit citizen freedom expression",en,0,neutre,"Post 5b376c02"
"ZXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"abuse political power stifle dissent opposition undermine democracy",it,0,neutre,"Post db13a26b"
"ZnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"neglect rural community infrastructure contribute economic decline",ro,"0.1",neutre,"Post 13a8c55f"
"Z3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"political leader prioritize shortterm gain longterm sustainability jeopardize future generation",en,0,neutre,"Post 1a644e17"
"aHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"exploitation national emergency political posturing divert attention critical issue",en,0,neutre,"Post 877cf184"
"aXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"suppression indigenous right perpetuate historical injustice",en,"0.143",positif,"Post 2bdf7de4"
"anVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"misuse government resource lavish lifestyle taxpayer expense breach trust",en,0,neutre,"Post 3a1e04c6"
"a3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"erosion ethic integrity political campaign foster public disillusionment",en,0,neutre,"Post 15a69073"
"bHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"manipulation intelligence assessment political objective endanger national security",en,0,neutre,"Post 107f67af"
"bXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"abuse executive privilege withhold information public undermine transparency",en,0,neutre,"Post 190664a0"
"bnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"disregard international human right convention damage nation moral standing",en,"0.071",neutre,"Post 0a48c995"
"b3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"political leader prioritize partisan victory national unity deepen societal division",it,0,neutre,"Post ebe00feb"
"cHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"exploitation economic crisis political opportunism exacerbate public suffering",ro,"0.067",neutre,"Post 7cdc1f51"
"cXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"suppression academic freedom hamper innovation critical thinking",en,0,neutre,"Post 5cb93db5"
"cnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"abuse government surveillance program political espionage threaten civil liberty",en,0,neutre,"Post 872c6503"
"c3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"erosion trust election system undermine faith democratic process",en,0,neutre,"Post e755157e"
"dHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"misuse taxpayer fund political pet project divert resource essential service",en,0,neutre,"Post 1484f71e"
"dXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"manipulation social medium algorithm political purpose distort public discourse",ro,"0.011",neutre,"Post 8d131157"
"dnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"exploitation tribalism identity politic divide community foster hostility",en,0,neutre,"Post 399bb1ae"
"d3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"lack transparency lobbying activity allow undisclosed influence policymake",en,0,neutre,"Post 7ea5c151"
"eHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"disregard ethic integrity political campaign erode public trust candidate",en,0,neutre,"Post be012727"
"eXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"political leader engage secrecy coverup undermine accountability transparency",en,0,neutre,"Post e0ced9b2"
"enVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"neglect public park green space limit access recreational opportunity",en,"-0.1",neutre,"Post 586b21a4"
"e3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"exploitation divisive rhetoric scapegoate fuel prejudice discrimination",it,0,neutre,"Post 8aa697bf"
"fHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"misuse disaster relief fund political purpose harm disasteraffecte community",en,0,neutre,"Post e72959f8"
"fXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"erosion diplomatic norm decorum damage international relation",it,0,neutre,"Post 9a34b8f5"
"fnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"political leader engage obstructionist tactic hinder function government",en,0,neutre,"Post d908d749"
"f3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"suppression voter registration effort disproportionately affect minority community",en,0,neutre,"Post 7477c07c"
"gHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"manipulation election result voter disenfranchisement threaten democracy",en,0,neutre,"Post 86eb8238"
"gXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"lack transparency lobbying activity allow undisclosed influence policymake",en,0,neutre,"Post 55195d27"
"gnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"disregard ethic integrity political campaign erode public trust candidate",en,0,neutre,"Post ad00a381"
"g3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"appreciate effort put",ro,0,neutre,"Post be99ed64"
"hHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve earn respect",en,0,neutre,"Post fca69fcf"
"hXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"content gold",it,0,neutre,"Post 4fd37076"
"hnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"can not stop smile watch",en,"0.3",positif,"Post 31edba26"
"h3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,gift,sv,0,neutre,"Post 56acf660"
"iHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m addicted channel",cy,"-0.4",negatif,"Post 579e9c5b"
"iXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re raise bar content creator",fr,0,neutre,"Post 1cdef8ed"
"inVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"wish could give video one like",en,0,neutre,"Post c401b5c8"
"i3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"make internet well place",nl,0,neutre,"Post 527327b7"
"jHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"positivity contagious",it,0,neutre,"Post 896a967a"
"jXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"can not get enough video",nl,0,neutre,"Post 6a0ecc88"
"jnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m bingewatche entire channel tonight",en,0,neutre,"Post a49e6563"
"j3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re true entertainer",fr,"0.35",positif,"Post f678ac20"
"kHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"kind content live",en,"0.368",positif,"Post 1d11f780"
"kXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m blow away talent",tl,0,neutre,"Post d9e3f0f2"
"knVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"video make day",sw,0,neutre,"Post 0ac782b6"
"k3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I ve never hit subscribe button fast",en,"0.2",positif,"Post 3b710ae0"
"lHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post good comedy show internet",en,"0.7",positif,"Post e05e6f24"
"lXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post come warning may cause laugh fit label",en,"0.35",positif,"Post 093a1fc9"
"lnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re like standup comedian instagram feed",en,0,neutre,"Post ae9648bc"
"l3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post comedy gold mine day",en,0,neutre,"Post 9007a7c8"
"mHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"humor like magnet can not help laugh",no,"0.3",positif,"Post 60bff35d"
"mXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re reason smile line face",fr,"0.3",positif,"Post 15ed39ac"
"mnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post oneway ticket laughter zone",en,0,neutre,"Post f7971f1e"
"m3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"account remedy instagram seriousness",en,0,neutre,"Post be06bb72"
"nHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post highlight scrolling adventure",en,0,neutre,"Post eec0ecf5"
"nXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"laughter currency post would make rich",en,"0.375",positif,"Post 2bc9e5c6"
"nnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post comedy oasis instagram desert",en,0,neutre,"Post 1fb18b7e"
"n3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post like burst joy feed",no,"0.8",positif,"Post 42fbf3ed"
"oHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re comedy wizard instagram make laughter appear thin air",en,"-0.4",negatif,"Post 020e82e3"
"oXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post ultimate lol generator",it,"0.4",positif,"Post 5d3ae8a7"
"onVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"humor well season life bland moment",en,"-0.167",negatif,"Post 30588a0c"
"o3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re captain ss haha instagram",ca,"0.2",positif,"Post 48ca363a"
"pHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post theme park call laughland",en,0,neutre,"Post c9043289"
"pXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"account rollercoaster laughter instagram experience",en,0,neutre,"Post bf294116"
"pnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post earn gold medal hilarity olympic",en,0,neutre,"Post 07b52cc2"
"p3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"instagram hall fame humor post would front center",en,"-0.1",neutre,"Post 7b66a904"
"qHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post like comedy masterclasse feed",en,0,neutre,"Post 0cbfd0bc"
"qXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post deserve spot museum hilarity",fr,0,neutre,"Post 8ef560ed"
"qnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re reason keep come back instagram",en,0,neutre,"Post 5cbdc0fb"
"q3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post daily reminder never take life seriously",en,"-0.167",negatif,"Post d1ff071f"
"rHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"humor gps lead daily smile",en,"0.15",positif,"Post 77ae9afc"
"rXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re picasso punchline post masterpiece",it,0,neutre,"Post d9eccd9a"
"rnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post make day time well",en,0,neutre,"Post d25cb05b"
"r3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"account come caution may cause laughter warning",en,0,neutre,"Post 633015b6"
"sHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re magician turn everyday moment comedy gold",en,"-0.2",negatif,"Post 187c1a99"
"sXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post ice instagram cake",hr,0,neutre,"Post 7c6e7f01"
"snVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re comedy wizard instagram make laughter appear thin air",en,"-0.4",negatif,"Post 631fa2f0"
"s3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"post ultimate lol generator",it,"0.4",positif,"Post 2d39eb1f"
"tHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"humor well season life bland moment",en,"-0.167",negatif,"Post 9b69e2c3"
"tXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re captain ss haha instagram",en,"0.2",positif,"Post d7713f09"
"tnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"deserve success come way",en,"0.3",positif,"Post 0573da75"
"t3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"I m big fan",da,0,neutre,"Post 91cb6ae2"
"uHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"content topnotch",en,0,neutre,"Post 94e52b6f"
"uXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve get natural talent",tr,"0.1",neutre,"Post f38b9119"
"unVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"video deserve go viral",it,0,neutre,"Post 73062f99"
"u3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re change life content",fr,0,neutre,"Post fa5db058"
"vHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"passion inspire",it,0,neutre,"Post c9225491"
"vXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"look forward every upload",en,0,neutre,"Post b0417c19"
"vnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve get magic touch",fr,"0.5",positif,"Post 8958cdd6"
"v3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re true influencer",fr,"0.35",positif,"Post 0597f443"
"wHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"work art",af,0,neutre,"Post 20a87f68"
"wXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re fire",fr,0,neutre,"Post a5fc2d59"
"wnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you ve get bright future ahead",en,"0.35",positif,"Post 7c024c1b"
"w3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,legendary,id,1,positif,"Post ab324956"
"xHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"you re youtube icon",en,0,neutre,"Post 5ecf9325"
"xXVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"content pure gold",fr,"0.214",positif,"Post 0688cb6d"
"xnVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"neglect cybersecurity precaution leave critical infrastructure vulnerable cyberattack",en,"-0.25",negatif,"Post 22a9d0dc"
"x3VLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"abuse immigration policy target vulnerable population undermine human right",en,"-0.071",neutre,"Post ee57d21a"
"yHVLy5cBhDi2_Tqn62Aw","harcelement_posts",1,anonyme,"exploitation economic disparity political populism deepen social division",it,"0.078",neutre,"Post 18bd4d41"
"yXVLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"abuse political power stifle dissent opposition undermine democracy",it,0,neutre,"Post bda66eea"
"ynVLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"manipulation public opinion propaganda tactic erode inform decisionmake",en,"-0.05",neutre,"Post ba5b1b72"
"y3VLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"neglect veteran mental health service lead high rate mental health issue",en,"-0.01",neutre,"Post 9a8f503d"
"zHVLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"political leader engage cronyism perpetuate corruption inefficiency",en,0,neutre,"Post d03497a9"
"zXVLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"exploitation national emergency political grandstanding distract real issue",en,"0.1",neutre,"Post c5bc9b7a"
"znVLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"suppression minority voice perspective stifle diverse inclusive governance",it,0,neutre,"Post 2b7cc0a1"
"z3VLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"abuse taxpayerfunde resource personal luxury exhibit lack fiscal responsibility",en,0,neutre,"Post 692faf38"
"0HVLy5cBhDi2_Tqn62Ax","harcelement_posts",1,anonyme,"erosion international partnership damage nation ability address global challenge",en,0,neutre,"Post dd1ff4a3"
